@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
116,78,59,0.981627,0.190809,0.562821,0.465891,0.000905784,0.148804,0.148804,0.043286,1,3.4377,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.970296,0.241922,0.558833,0.467666,0.000866476,0.151529,0.151529,0.0412025,1,3.67766,corny,1,http://www.suturo.de/ontology/hierarchy#corny
118,80,62,0.978148,0.207912,0.553684,0.472409,0.000897057,0.153865,0.153865,0.0417512,1,3.68528,corny,1,http://www.suturo.de/ontology/hierarchy#corny
118,80,62,0.97437,0.224951,0.556501,0.472709,0.000893958,0.152336,0.152336,0.0419766,1,3.62906,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,80,62,0.97437,0.224951,0.550512,0.471285,0.000890134,0.152171,0.152171,0.0418533,1,3.63583,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,80,62,0.970296,0.241922,0.556246,0.47183,0.000919887,0.151307,0.151307,0.0435304,1,3.47588,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,61,0.984808,0.173648,0.555397,0.466804,0.00095349,0.149374,0.149374,0.0447015,1,3.34158,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.965926,0.258819,0.561678,0.466727,0.000858934,0.149005,0.149005,0.0415439,1,3.58668,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.984808,0.173648,0.558537,0.466414,0.000902318,0.149239,0.149239,0.043293,1,3.44718,corny,1,http://www.suturo.de/ontology/hierarchy#corny
118,80,63,0.978148,0.207912,0.549957,0.47348,0.000894965,0.153689,0.153689,0.0416994,1,3.68563,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.981627,0.190809,0.561901,0.466553,0.000872949,0.149413,0.149413,0.0418131,1,3.57336,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,78,60,0.970296,0.241922,0.560246,0.468095,0.000876161,0.150885,0.150885,0.0414246,1,3.6424,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.978148,0.207912,0.559857,0.465655,0.000870462,0.148491,0.148491,0.0420023,1,3.5353,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.978148,0.207912,0.563598,0.467549,0.000937911,0.152036,0.152036,0.0441748,1,3.44169,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.970296,0.241922,0.55759,0.466194,0.000885014,0.15131,0.15131,0.0418985,1,3.61135,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,79,61,0.970296,0.241922,0.556756,0.471271,0.000904724,0.153205,0.153205,0.042104,1,3.63872,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.978148,0.207912,0.560379,0.466534,0.000986593,0.150934,0.150934,0.0462225,1,3.26539,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,59,0.970296,0.241922,0.563427,0.465983,0.000904034,0.149445,0.149445,0.0435752,1,3.4296,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.984808,0.173648,0.558647,0.466209,0.000895891,0.149913,0.149913,0.0424683,1,3.53,corny,3,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.961262,0.275637,0.561274,0.466421,0.000875669,0.150157,0.150157,0.0414408,1,3.6234,corny,1,http://www.suturo.de/ontology/hierarchy#corny
118,80,63,0.97437,0.224951,0.551787,0.474102,0.000903657,0.153673,0.153673,0.0420699,1,3.65281,corny,1,http://www.suturo.de/ontology/hierarchy#corny
118,80,63,0.984808,0.173648,0.549565,0.47288,0.00088945,0.153079,0.153079,0.0418674,1,3.65629,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,79,61,0.978148,0.207912,0.559151,0.469594,0.000915283,0.149643,0.149643,0.0440398,1,3.3979,corny,1,http://www.suturo.de/ontology/hierarchy#corny
116,78,60,0.970296,0.241922,0.562706,0.465486,0.000917986,0.151864,0.151864,0.0436414,1,3.4798,corny,1,http://www.suturo.de/ontology/hierarchy#corny
117,80,62,0.97437,0.224951,0.551902,0.471445,0.000945301,0.15394,0.15394,0.0441679,1,3.48533,corny,1,http://www.suturo.de/ontology/hierarchy#corny
