@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {baguette,corny,dlink,lion,milka,pringles,rubix,teabox,wlanadapter,r_containerbox,cafetfilter}
@data
139,76,52,0.987688,0.156434,0.662978,0.549599,0.0011784,0.218048,0.218048,0.0439095,1,4.96584,baguette,1,baguette
139,75,52,0.999391,0.0348995,0.660665,0.54782,0.00117994,0.215507,0.215507,0.0446283,1,4.82894,baguette,1,baguette
139,75,51,0.996195,0.0871557,0.664567,0.547562,0.00118321,0.215869,0.215869,0.0444717,1,4.85408,baguette,1,baguette
140,76,52,0.99863,0.052336,0.659363,0.550348,0.00112008,0.218055,0.218055,0.0426855,1,5.10841,baguette,1,baguette
139,76,52,1,1.7949e-09,0.66114,0.549521,0.00151003,0.217291,0.217291,0.0572695,1,3.79419,baguette,1,baguette
139,76,52,0.997564,0.0697565,0.659774,0.549091,0.00112961,0.216516,0.216516,0.0429669,1,5.03913,baguette,1,baguette
140,76,53,0.996195,0.0871557,0.658492,0.550497,0.0015238,0.21774,0.21774,0.0579043,1,3.76035,baguette,1,baguette
139,76,52,0.99863,0.052336,0.661409,0.548622,0.00123029,0.218159,0.218159,0.0460969,1,4.73261,baguette,1,baguette
139,76,51,0.99863,0.052336,0.665909,0.549549,0.00120222,0.215998,0.215998,0.0459648,1,4.69921,baguette,1,baguette
140,76,52,0.997564,0.0697565,0.661882,0.550944,0.00113462,0.217671,0.217671,0.0425292,1,5.11815,baguette,1,baguette
140,76,53,0.994522,0.104528,0.65544,0.550539,0.00114571,0.217583,0.217583,0.0435762,1,4.99315,baguette,1,baguette
153,96,73,0.920505,0.390731,0.547448,0.602224,0.0015341,0.218896,0.218896,0.0574285,1,3.81162,?,1,baguette
154,96,75,0.951057,0.309017,0.542939,0.604594,0.00124456,0.19966,0.19966,0.0505179,1,3.95226,?,1,baguette
154,97,75,0.951057,0.309017,0.54084,0.605664,0.00131679,0.20098,0.20098,0.0541928,1,3.70861,?,0,baguette
154,96,75,0.956305,0.292372,0.542051,0.604561,0.00135819,0.205269,0.205269,0.0549593,1,3.73492,?,1,baguette
154,96,75,0.945519,0.325568,0.54141,0.604676,0.00140963,0.204657,0.204657,0.0570203,1,3.5892,cafetfilter,1,baguette
